"GeneSymbol","Class","GeneSymbolClass"
"Neurl3","protein_coding","Neurl3_protein_coding"
"Arid5a","protein_coding","Arid5a_protein_coding"
"4930403P22Rik","lncRNA","4930403P22Rik_lncRNA"
"Kansl3","protein_coding","Kansl3_protein_coding"
"Mir6898","miRNA","Mir6898_miRNA"
"Fer1l5","protein_coding","Fer1l5_protein_coding"
"Lman2l","protein_coding","Lman2l_protein_coding"
"Cnnm4","protein_coding","Cnnm4_protein_coding"
"Gm37909","TEC","Gm37909_TEC"
"Gm47280","miRNA","Gm47280_miRNA"
"Cnnm3","protein_coding","Cnnm3_protein_coding"
"Gm38033","lncRNA","Gm38033_lncRNA"
"Ankrd23","protein_coding","Ankrd23_protein_coding"
"Gm42417","protein_coding","Gm42417_protein_coding"
"Ankrd39","protein_coding","Ankrd39_protein_coding"
"Sema4c","protein_coding","Sema4c_protein_coding"
"D430040D24Rik","lncRNA","D430040D24Rik_lncRNA"
"Fam178b","protein_coding","Fam178b_protein_coding"
"Gm6428","processed_pseudogene","Gm6428_processed_pseudogene"
"Gm24133","miRNA","Gm24133_miRNA"
"Cox5b","protein_coding","Cox5b_protein_coding"
"Actr1b","protein_coding","Actr1b_protein_coding"
"4933424G06Rik","protein_coding","4933424G06Rik_protein_coding"
"Gm33533","lncRNA","Gm33533_lncRNA"
"Zap70","protein_coding","Zap70_protein_coding"
"Gm18828","transcribed_processed_pseudogene","Gm18828_transcribed_processed_pseudogene"
"Tmem131","protein_coding","Tmem131_protein_coding"
"Gm37506","TEC","Gm37506_TEC"
"Gm38115","lncRNA","Gm38115_lncRNA"
"F830112A20Rik","TEC","F830112A20Rik_TEC"
"Rpl12-ps1","processed_pseudogene","Rpl12-ps1_processed_pseudogene"
"n-R5s210","rRNA","n-R5s210_rRNA"
"Vwa3b","protein_coding","Vwa3b_protein_coding"
"Gm37020","lncRNA","Gm37020_lncRNA"
"Cnga3","protein_coding","Cnga3_protein_coding"
"1700074A21Rik","TEC","1700074A21Rik_TEC"
"Inpp4a","protein_coding","Inpp4a_protein_coding"
"4930439A04Rik","lncRNA","4930439A04Rik_lncRNA"
"Gm37135","TEC","Gm37135_TEC"
"Coa5","protein_coding","Coa5_protein_coding"
"Unc50","protein_coding","Unc50_protein_coding"
"Mgat4a","protein_coding","Mgat4a_protein_coding"
"4930594C11Rik","TEC","4930594C11Rik_TEC"
"Gm43213","processed_pseudogene","Gm43213_processed_pseudogene"
"2010300C02Rik","protein_coding","2010300C02Rik_protein_coding"
"4930556I23Rik","lncRNA","4930556I23Rik_lncRNA"
"4930470B04Rik","TEC","4930470B04Rik_TEC"
"Gm19863","TEC","Gm19863_TEC"
"Tsga10","protein_coding","Tsga10_protein_coding"
"Gm26805","lncRNA","Gm26805_lncRNA"
"Lipt1","protein_coding","Lipt1_protein_coding"
"Mitd1","protein_coding","Mitd1_protein_coding"
"Mrpl30","protein_coding","Mrpl30_protein_coding"
"Lyg2","protein_coding","Lyg2_protein_coding"
"Gm15457","lncRNA","Gm15457_lncRNA"
"Lyg1","protein_coding","Lyg1_protein_coding"
"Gm23409","misc_RNA","Gm23409_misc_RNA"
"Txndc9","protein_coding","Txndc9_protein_coding"
"Eif5b","protein_coding","Eif5b_protein_coding"
"Rev1","protein_coding","Rev1_protein_coding"
"Gm37062","lncRNA","Gm37062_lncRNA"
"Gm5099","lncRNA","Gm5099_lncRNA"
"Aff3","protein_coding","Aff3_protein_coding"
"Gm16150","lncRNA","Gm16150_lncRNA"
"Gm16151","lncRNA","Gm16151_lncRNA"
"Gm16152","lncRNA","Gm16152_lncRNA"
"Gm34727","processed_pseudogene","Gm34727_processed_pseudogene"
"Gm38135","processed_pseudogene","Gm38135_processed_pseudogene"
"2610300A13Rik","TEC","2610300A13Rik_TEC"
"Lonrf2","protein_coding","Lonrf2_protein_coding"
"Chst10","protein_coding","Chst10_protein_coding"
"Gm37707","lncRNA","Gm37707_lncRNA"
"Gm6621","processed_pseudogene","Gm6621_processed_pseudogene"
"Nms","protein_coding","Nms_protein_coding"
"Pdcl3","protein_coding","Pdcl3_protein_coding"
"Gm37309","TEC","Gm37309_TEC"
"Gm37821","lncRNA","Gm37821_lncRNA"
"Gm37091","TEC","Gm37091_TEC"
"Mir6349","miRNA","Mir6349_miRNA"
"Npas2","protein_coding","Npas2_protein_coding"
"Gm20428","processed_pseudogene","Gm20428_processed_pseudogene"
"Gm3617","processed_pseudogene","Gm3617_processed_pseudogene"
"Rpl31","protein_coding","Rpl31_protein_coding"
"Tbc1d8","protein_coding","Tbc1d8_protein_coding"
"Gm37265","TEC","Gm37265_TEC"
"Gm24826","snoRNA","Gm24826_snoRNA"
"Cnot11","protein_coding","Cnot11_protein_coding"
"Gm15832","lncRNA","Gm15832_lncRNA"
"Snord89","snoRNA","Snord89_snoRNA"
"Rnf149","protein_coding","Rnf149_protein_coding"
"Gm23722","snoRNA","Gm23722_snoRNA"
"Gm5100","processed_pseudogene","Gm5100_processed_pseudogene"
"Creg2","protein_coding","Creg2_protein_coding"
"D930019O06Rik","lncRNA","D930019O06Rik_lncRNA"
"Rfx8","protein_coding","Rfx8_protein_coding"
"Gm3646","protein_coding","Gm3646_protein_coding"
"1700066B17Rik","lncRNA","1700066B17Rik_lncRNA"
"Map4k4","protein_coding","Map4k4_protein_coding"
"4930456G14Rik","TEC","4930456G14Rik_TEC"
"Il1r2","protein_coding","Il1r2_protein_coding"
"Gm16894","lncRNA","Gm16894_lncRNA"
"Gm37347","TEC","Gm37347_TEC"
"Il1r1","protein_coding","Il1r1_protein_coding"
"Gm38070","TEC","Gm38070_TEC"
"Il1rl2","protein_coding","Il1rl2_protein_coding"
"Gm17970","processed_pseudogene","Gm17970_processed_pseudogene"
"Il1rl1","protein_coding","Il1rl1_protein_coding"
"Il18r1","protein_coding","Il18r1_protein_coding"
"Il18rap","protein_coding","Il18rap_protein_coding"
"Gm35801","lncRNA","Gm35801_lncRNA"
"Slc9a4","protein_coding","Slc9a4_protein_coding"
"Gm37435","TEC","Gm37435_TEC"
"Slc9a2","protein_coding","Slc9a2_protein_coding"
"Gm37623","lncRNA","Gm37623_lncRNA"
"Gm37915","lncRNA","Gm37915_lncRNA"
"Mfsd9","protein_coding","Mfsd9_protein_coding"
"Tmem182","protein_coding","Tmem182_protein_coding"
"Gm5973","processed_pseudogene","Gm5973_processed_pseudogene"
"4930448I06Rik","lncRNA","4930448I06Rik_lncRNA"
"Gm28634","lncRNA","Gm28634_lncRNA"
"Gm29260","lncRNA","Gm29260_lncRNA"
"Gm5267","processed_pseudogene","Gm5267_processed_pseudogene"
"Gm8176","processed_pseudogene","Gm8176_processed_pseudogene"
"Gm9915","lncRNA","Gm9915_lncRNA"
"Gm29664","lncRNA","Gm29664_lncRNA"
"Gm28175","lncRNA","Gm28175_lncRNA"
"Gm28140","lncRNA","Gm28140_lncRNA"
"Gm37047","TEC","Gm37047_TEC"
"Pantr1","lncRNA","Pantr1_lncRNA"
"4930420N18Rik","TEC","4930420N18Rik_TEC"
"Gm20646","lncRNA","Gm20646_lncRNA"
"Pou3f3","protein_coding","Pou3f3_protein_coding"
"Pantr2","lncRNA","Pantr2_lncRNA"
"Dalir","lncRNA","Dalir_lncRNA"
"Mrps9","protein_coding","Mrps9_protein_coding"
"Gm23126","snoRNA","Gm23126_snoRNA"
"Gpr45","protein_coding","Gpr45_protein_coding"
"Gm24001","miRNA","Gm24001_miRNA"
"Tgfbrap1","protein_coding","Tgfbrap1_protein_coding"
"Gm28782","lncRNA","Gm28782_lncRNA"
"8430432A02Rik","lncRNA","8430432A02Rik_lncRNA"
"AI597479","protein_coding","AI597479_protein_coding"
"Fhl2","protein_coding","Fhl2_protein_coding"
"Gm8210","processed_pseudogene","Gm8210_processed_pseudogene"
"Gm29040","lncRNA","Gm29040_lncRNA"
"Gm29610","processed_pseudogene","Gm29610_processed_pseudogene"
"Gm29041","processed_pseudogene","Gm29041_processed_pseudogene"
"Nck2","protein_coding","Nck2_protein_coding"
"Gm37536","TEC","Gm37536_TEC"
"Gm38228","TEC","Gm38228_TEC"
"1500015O10Rik","protein_coding","1500015O10Rik_protein_coding"
"Gm29155","lncRNA","Gm29155_lncRNA"
"Gm29157","lncRNA","Gm29157_lncRNA"
"Gm29156","lncRNA","Gm29156_lncRNA"
"Uxs1","protein_coding","Uxs1_protein_coding"
"Gm16103","processed_pseudogene","Gm16103_processed_pseudogene"
"Gm19587","processed_pseudogene","Gm19587_processed_pseudogene"
"Gm8241","processed_pseudogene","Gm8241_processed_pseudogene"
"Gm26352","snoRNA","Gm26352_snoRNA"
"Gm24180","miRNA","Gm24180_miRNA"
"Tpp2","protein_coding","Tpp2_protein_coding"
"Mettl21c","protein_coding","Mettl21c_protein_coding"
"Gm15838","processed_pseudogene","Gm15838_processed_pseudogene"
"Gm8251","protein_coding","Gm8251_protein_coding"
"Tex30","protein_coding","Tex30_protein_coding"
"Gm29247","lncRNA","Gm29247_lncRNA"
"Kdelc1","protein_coding","Kdelc1_protein_coding"
"Bivm","protein_coding","Bivm_protein_coding"
"Ercc5","protein_coding","Ercc5_protein_coding"
"Mettl21e","protein_coding","Mettl21e_protein_coding"
"Gm15833","processed_pseudogene","Gm15833_processed_pseudogene"
"Gm5700","processed_pseudogene","Gm5700_processed_pseudogene"
"Gm28893","lncRNA","Gm28893_lncRNA"
"Txn-ps1","processed_pseudogene","Txn-ps1_processed_pseudogene"
"Gulp1","protein_coding","Gulp1_protein_coding"
"Gm37626","TEC","Gm37626_TEC"
"Gm16102","processed_pseudogene","Gm16102_processed_pseudogene"
"4930521E06Rik","lncRNA","4930521E06Rik_lncRNA"
"Gm38110","TEC","Gm38110_TEC"
"Gm3489","processed_pseudogene","Gm3489_processed_pseudogene"
"Gm19480","processed_pseudogene","Gm19480_processed_pseudogene"
"Gm3496","processed_pseudogene","Gm3496_processed_pseudogene"
"Gm5268","processed_pseudogene","Gm5268_processed_pseudogene"
"Col3a1","protein_coding","Col3a1_protein_coding"
"Gm47302","miRNA","Gm47302_miRNA"
"Col5a2","protein_coding","Col5a2_protein_coding"
"Gm38211","TEC","Gm38211_TEC"
"Gm8296","processed_pseudogene","Gm8296_processed_pseudogene"
"Gm7063","processed_pseudogene","Gm7063_processed_pseudogene"
"Gm8304","processed_pseudogene","Gm8304_processed_pseudogene"
"Gm23216","snRNA","Gm23216_snRNA"
"Gm23974","snoRNA","Gm23974_snoRNA"
"Gm8307","processed_pseudogene","Gm8307_processed_pseudogene"
"Gm23984","ribozyme","Gm23984_ribozyme"
"Wdr75","protein_coding","Wdr75_protein_coding"
"Gm28906","processed_pseudogene","Gm28906_processed_pseudogene"
"Gm5526","processed_pseudogene","Gm5526_processed_pseudogene"
"Gm5269","protein_coding","Gm5269_protein_coding"
"Gm18303","processed_pseudogene","Gm18303_processed_pseudogene"
"Slc40a1","protein_coding","Slc40a1_protein_coding"
"Gm9496","processed_pseudogene","Gm9496_processed_pseudogene"
"Rpl23a-ps1","processed_pseudogene","Rpl23a-ps1_processed_pseudogene"
"Gm3852","processed_pseudogene","Gm3852_processed_pseudogene"
"Stk-ps2","transcribed_processed_pseudogene","Stk-ps2_transcribed_processed_pseudogene"
"Gm18849","unprocessed_pseudogene","Gm18849_unprocessed_pseudogene"
"Dnah7b","protein_coding","Dnah7b_protein_coding"
"n-R5s211","rRNA","n-R5s211_rRNA"
"Gm8326","processed_pseudogene","Gm8326_processed_pseudogene"
"Dnah7c","protein_coding","Dnah7c_protein_coding"
"Slc39a10","protein_coding","Slc39a10_protein_coding"
"Gm28151","lncRNA","Gm28151_lncRNA"
"Gm37393","TEC","Gm37393_TEC"
"Gm28527","processed_pseudogene","Gm28527_processed_pseudogene"
"Gm28825","processed_pseudogene","Gm28825_processed_pseudogene"
"Gm28826","lncRNA","Gm28826_lncRNA"
"Gm4852","processed_pseudogene","Gm4852_processed_pseudogene"
"Gm38090","TEC","Gm38090_TEC"
"Mir6350","miRNA","Mir6350_miRNA"
"Gm18117","processed_pseudogene","Gm18117_processed_pseudogene"
"Gm37196","TEC","Gm37196_TEC"
"Gm8337","processed_pseudogene","Gm8337_processed_pseudogene"
"Gm22419","miRNA","Gm22419_miRNA"
"Gm23829","misc_RNA","Gm23829_misc_RNA"
"Gm19206","processed_pseudogene","Gm19206_processed_pseudogene"
"Gm5974","processed_pseudogene","Gm5974_processed_pseudogene"
"Gm23240","snRNA","Gm23240_snRNA"
"Gm28830","processed_pseudogene","Gm28830_processed_pseudogene"
"Gm8354","processed_pseudogene","Gm8354_processed_pseudogene"
"Gm19124","processed_pseudogene","Gm19124_processed_pseudogene"
"Gm8357","processed_pseudogene","Gm8357_processed_pseudogene"
"Gm22693","miRNA","Gm22693_miRNA"
"Gm28740","processed_pseudogene","Gm28740_processed_pseudogene"
"Gm8367","processed_pseudogene","Gm8367_processed_pseudogene"
"C230029F24Rik","lncRNA","C230029F24Rik_lncRNA"
"Gm6757","processed_pseudogene","Gm6757_processed_pseudogene"
"Gm3605","processed_pseudogene","Gm3605_processed_pseudogene"
"Gm28388","processed_pseudogene","Gm28388_processed_pseudogene"
"Gm8384","processed_pseudogene","Gm8384_processed_pseudogene"
"4933411E06Rik","lncRNA","4933411E06Rik_lncRNA"
"Gm8391","processed_pseudogene","Gm8391_processed_pseudogene"
"Gm27330","misc_RNA","Gm27330_misc_RNA"
"Gm29665","lncRNA","Gm29665_lncRNA"
"Gm20118","processed_pseudogene","Gm20118_processed_pseudogene"
"Gm25843","misc_RNA","Gm25843_misc_RNA"
"Gm28321","lncRNA","Gm28321_lncRNA"
"Tmeff2","protein_coding","Tmeff2_protein_coding"
"Gm28322","lncRNA","Gm28322_lncRNA"
"Gm25736","miRNA","Gm25736_miRNA"
"Gm28319","lncRNA","Gm28319_lncRNA"
"Gm28320","lncRNA","Gm28320_lncRNA"
"Gm29325","lncRNA","Gm29325_lncRNA"
"9330175M20Rik","lncRNA","9330175M20Rik_lncRNA"
"Cavin2","protein_coding","Cavin2_protein_coding"
"Gm5253","processed_pseudogene","Gm5253_processed_pseudogene"
"1700072G22Rik","lncRNA","1700072G22Rik_lncRNA"
"Nabp1","protein_coding","Nabp1_protein_coding"
"Gm17767","lncRNA","Gm17767_lncRNA"
"Gm37535","TEC","Gm37535_TEC"
"Gm28055","lncRNA","Gm28055_lncRNA"
"Myo1b","protein_coding","Myo1b_protein_coding"
"Gm29453","lncRNA","Gm29453_lncRNA"
"Gm28323","lncRNA","Gm28323_lncRNA"
"Gm8419","processed_pseudogene","Gm8419_processed_pseudogene"
"Gm27607","snoRNA","Gm27607_snoRNA"
"Gm8420","processed_pseudogene","Gm8420_processed_pseudogene"
"Stat4","protein_coding","Stat4_protein_coding"
"Gm28177","lncRNA","Gm28177_lncRNA"
"Gm3940","processed_pseudogene","Gm3940_processed_pseudogene"
"Gm31812","lncRNA","Gm31812_lncRNA"
"Stat1","protein_coding","Stat1_protein_coding"
"Gm18301","unprocessed_pseudogene","Gm18301_unprocessed_pseudogene"
"Gls","protein_coding","Gls_protein_coding"
"Gm5975","processed_pseudogene","Gm5975_processed_pseudogene"
"Gm23460","snRNA","Gm23460_snRNA"
"Nab1","protein_coding","Nab1_protein_coding"
"Gm5976","processed_pseudogene","Gm5976_processed_pseudogene"
"Rps27a-ps1","processed_pseudogene","Rps27a-ps1_processed_pseudogene"
"Gm553","lncRNA","Gm553_lncRNA"
"Gm28178","lncRNA","Gm28178_lncRNA"
"Gm5527","processed_pseudogene","Gm5527_processed_pseudogene"
"Nemp2","protein_coding","Nemp2_protein_coding"
"Gm37242","TEC","Gm37242_TEC"
"Mfsd6","protein_coding","Mfsd6_protein_coding"
"Gm29670","lncRNA","Gm29670_lncRNA"
"Gm28650","processed_pseudogene","Gm28650_processed_pseudogene"
"Inpp1","protein_coding","Inpp1_protein_coding"
"Hibch","protein_coding","Hibch_protein_coding"
"Gm16107","processed_pseudogene","Gm16107_processed_pseudogene"
"1700019D03Rik","protein_coding","1700019D03Rik_protein_coding"
"Mstn","protein_coding","Mstn_protein_coding"
"Gm24349","snoRNA","Gm24349_snoRNA"
"1700019A02Rik","protein_coding","1700019A02Rik_protein_coding"
"Pms1","protein_coding","Pms1_protein_coding"
"Gm28777","lncRNA","Gm28777_lncRNA"
"Ormdl1","protein_coding","Ormdl1_protein_coding"
"Gm28778","protein_coding","Gm28778_protein_coding"
"Osgepl1","protein_coding","Osgepl1_protein_coding"
"Gm28551","protein_coding","Gm28551_protein_coding"
"Gm18800","transcribed_unprocessed_pseudogene","Gm18800_transcribed_unprocessed_pseudogene"
"Asnsd1","protein_coding","Asnsd1_protein_coding"
"Asdurf","protein_coding","Asdurf_protein_coding"
"Gm28779","processed_pseudogene","Gm28779_processed_pseudogene"
"Gm6799","processed_pseudogene","Gm6799_processed_pseudogene"
"Gm6801","unprocessed_pseudogene","Gm6801_unprocessed_pseudogene"
"Dnah7a","protein_coding","Dnah7a_protein_coding"
"Gm25240","miRNA","Gm25240_miRNA"
"Stk17b","protein_coding","Stk17b_protein_coding"
"Gm37863","TEC","Gm37863_TEC"
"Hecw2","protein_coding","Hecw2_protein_coding"
"Mir7681","miRNA","Mir7681_miRNA"
"Gm24251","snRNA","Gm24251_snRNA"
"Gm37633","TEC","Gm37633_TEC"
"Gm25829","snRNA","Gm25829_snRNA"
"Ccdc150","protein_coding","Ccdc150_protein_coding"
"Gtf3c3","protein_coding","Gtf3c3_protein_coding"
"Gm34066","lncRNA","Gm34066_lncRNA"
"Pgap1","protein_coding","Pgap1_protein_coding"
"Gm36955","TEC","Gm36955_TEC"
"Gm19637","processed_pseudogene","Gm19637_processed_pseudogene"
"Ankrd44","protein_coding","Ankrd44_protein_coding"
"4930444A19Rik","lncRNA","4930444A19Rik_lncRNA"
"Gm37370","TEC","Gm37370_TEC"
"Gm24053","miRNA","Gm24053_miRNA"
"A130048G24Rik","TEC","A130048G24Rik_TEC"
"Sf3b1","protein_coding","Sf3b1_protein_coding"
"E330011M16Rik","TEC","E330011M16Rik_TEC"
"Coq10b","protein_coding","Coq10b_protein_coding"
"Gm17971","processed_pseudogene","Gm17971_processed_pseudogene"
"Hspd1","protein_coding","Hspd1_protein_coding"
"Hspe1","protein_coding","Hspe1_protein_coding"
"Gm5147","processed_pseudogene","Gm5147_processed_pseudogene"
"Gm16581","processed_pseudogene","Gm16581_processed_pseudogene"
"Mob4","protein_coding","Mob4_protein_coding"
"Gm6822","processed_pseudogene","Gm6822_processed_pseudogene"
"Rftn2","protein_coding","Rftn2_protein_coding"
"Gm10561","lncRNA","Gm10561_lncRNA"
"Mars2","protein_coding","Mars2_protein_coding"
"Boll","protein_coding","Boll_protein_coding"
"Gm8292","processed_pseudogene","Gm8292_processed_pseudogene"
"Gm29138","processed_pseudogene","Gm29138_processed_pseudogene"
"Gm8531","processed_pseudogene","Gm8531_processed_pseudogene"
"Plcl1","protein_coding","Plcl1_protein_coding"
"Gm38056","TEC","Gm38056_TEC"
"Gm6644","processed_pseudogene","Gm6644_processed_pseudogene"
"Gm37382","TEC","Gm37382_TEC"
"9130227L01Rik","lncRNA","9130227L01Rik_lncRNA"
"Gm36986","TEC","Gm36986_TEC"
"1700003I22Rik","lncRNA","1700003I22Rik_lncRNA"
"Gm28900","processed_pseudogene","Gm28900_processed_pseudogene"
"Gm28240","lncRNA","Gm28240_lncRNA"
"Hsfy2","protein_coding","Hsfy2_protein_coding"
"Satb2","protein_coding","Satb2_protein_coding"
"9130024F11Rik","lncRNA","9130024F11Rik_lncRNA"
"Gm4081","TEC","Gm4081_TEC"
"Gm23943","miRNA","Gm23943_miRNA"
"1700126A01Rik","lncRNA","1700126A01Rik_lncRNA"
"BC055402","lncRNA","BC055402_lncRNA"
"Gm5254","processed_pseudogene","Gm5254_processed_pseudogene"
"4930558J18Rik","lncRNA","4930558J18Rik_lncRNA"
"1700066M21Rik","protein_coding","1700066M21Rik_protein_coding"
"Tyw5","protein_coding","Tyw5_protein_coding"
"Maip1","protein_coding","Maip1_protein_coding"
"Gm22371","snoRNA","Gm22371_snoRNA"
"Gm24014","snRNA","Gm24014_snRNA"
"Gm8581","processed_pseudogene","Gm8581_processed_pseudogene"
"Gm37373","TEC","Gm37373_TEC"
"Gm17929","processed_pseudogene","Gm17929_processed_pseudogene"
"Spats2l","protein_coding","Spats2l_protein_coding"
"Gm17234","lncRNA","Gm17234_lncRNA"
"Kctd18","protein_coding","Kctd18_protein_coding"
"Sgo2a","protein_coding","Sgo2a_protein_coding"
"Aox1","protein_coding","Aox1_protein_coding"
"Aox3","protein_coding","Aox3_protein_coding"
"Gm24548","snoRNA","Gm24548_snoRNA"
"Aox4","protein_coding","Aox4_protein_coding"
"Gm15759","lncRNA","Gm15759_lncRNA"
"Aox2","protein_coding","Aox2_protein_coding"
"Gm37607","TEC","Gm37607_TEC"
"Bzw1","protein_coding","Bzw1_protein_coding"
"Clk1","protein_coding","Clk1_protein_coding"
"Ppil3","protein_coding","Ppil3_protein_coding"
"Nif3l1","protein_coding","Nif3l1_protein_coding"
"Orc2","protein_coding","Orc2_protein_coding"
"Gm23966","snRNA","Gm23966_snRNA"
"Gm15834","lncRNA","Gm15834_lncRNA"
"Fam126b","protein_coding","Fam126b_protein_coding"
"Ndufb3","protein_coding","Ndufb3_protein_coding"
"Gm29389","processed_pseudogene","Gm29389_processed_pseudogene"
"Gm18802","processed_pseudogene","Gm18802_processed_pseudogene"
"Cbx3-ps7","processed_pseudogene","Cbx3-ps7_processed_pseudogene"
"Als2cr12","protein_coding","Als2cr12_protein_coding"
"Gm20257","transcribed_unprocessed_pseudogene","Gm20257_transcribed_unprocessed_pseudogene"
"Gm28803","processed_pseudogene","Gm28803_processed_pseudogene"
"Cflar","protein_coding","Cflar_protein_coding"
"Gm3841","processed_pseudogene","Gm3841_processed_pseudogene"
"Casp8","protein_coding","Casp8_protein_coding"
"Gm37760","TEC","Gm37760_TEC"
"Gm28802","unprocessed_pseudogene","Gm28802_unprocessed_pseudogene"
"Trak2","protein_coding","Trak2_protein_coding"
"Stradb","protein_coding","Stradb_protein_coding"
"Gm29018","lncRNA","Gm29018_lncRNA"
"Gm25502","snoRNA","Gm25502_snoRNA"
"Tmem237","protein_coding","Tmem237_protein_coding"
"G730003C15Rik","lncRNA","G730003C15Rik_lncRNA"
"Mpp4","protein_coding","Mpp4_protein_coding"
"Gm29017","lncRNA","Gm29017_lncRNA"
"Gm19125","processed_pseudogene","Gm19125_processed_pseudogene"
"Als2","protein_coding","Als2_protein_coding"
"Cdk15","protein_coding","Cdk15_protein_coding"
"Gm29016","lncRNA","Gm29016_lncRNA"
"Gm37737","TEC","Gm37737_TEC"
"Fzd7","protein_coding","Fzd7_protein_coding"
"Gm26813","lncRNA","Gm26813_lncRNA"
"Gm973","protein_coding","Gm973_protein_coding"
"Gm28411","lncRNA","Gm28411_lncRNA"
"1700122D07Rik","lncRNA","1700122D07Rik_lncRNA"
"Sumo1","protein_coding","Sumo1_protein_coding"
"Gm24545","misc_RNA","Gm24545_misc_RNA"
"D430013B06Rik","TEC","D430013B06Rik_TEC"
"Gm29596","processed_pseudogene","Gm29596_processed_pseudogene"
"Nop58","protein_coding","Nop58_protein_coding"
"Snord70","snoRNA","Snord70_snoRNA"
"Gm26293","snoRNA","Gm26293_snoRNA"
"Gm26287","snoRNA","Gm26287_snoRNA"
"Snord11","snoRNA","Snord11_snoRNA"
"Bmpr2","protein_coding","Bmpr2_protein_coding"
